country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",09-08-2026 14:00:00,23.221714,72.654328,OZONE,3,7,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",09-08-2026 14:00:00,23.243639,72.68994,CO,16,21,18
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",09-08-2026 14:00:00,23.163798,72.677768,PM2.5,42,110,64
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",09-08-2026 14:00:00,22.410802,73.097923,PM2.5,28,101,57
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",09-08-2026 14:00:00,22.248853,70.776774,CO,41,42,42
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",09-08-2026 14:00:00,21.217779,72.834787,PM10,44,97,60
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",09-08-2026 14:00:00,21.217779,72.834787,NO2,0,53,18
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",09-08-2026 14:00:00,28.4417,77.3217,SO2,3,4,3
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",09-08-2026 14:00:00,28.4417,77.3217,CO,61,64,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",09-08-2026 14:00:00,29.503664,75.467934,PM2.5,18,32,23
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",09-08-2026 14:00:00,29.503664,75.467934,SO2,13,32,20
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",09-08-2026 14:00:00,28.4275,77.1465,PM2.5,18,500,174
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",09-08-2026 14:00:00,28.4275,77.1465,NH3,8,15,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB",09-08-2026 14:00:00,29.307814,76.337619,NO2,12,13,13
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",09-08-2026 14:00:00,29.8006,76.4155,PM10,35,67,51
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",09-08-2026 14:00:00,29.8006,76.4155,NH3,4,6,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",09-08-2026 14:00:00,29.966942,76.875879,PM2.5,39,56,47
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",09-08-2026 14:00:00,29.503664,75.467934,SO2,13,32,20
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",09-08-2026 14:00:00,28.4275,77.1465,PM2.5,18,500,174
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",09-08-2026 14:00:00,28.4275,77.1465,NH3,8,15,11
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",09-08-2026 14:00:00,22.410802,73.097923,PM2.5,28,101,57
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",09-08-2026 14:00:00,22.248853,70.776774,CO,41,42,42
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",09-08-2026 14:00:00,21.217779,72.834787,PM10,44,97,60
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",09-08-2026 14:00:00,21.217779,72.834787,NO2,0,53,18
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",09-08-2026 14:00:00,30.379589,76.778328,SO2,14,62,51
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",09-08-2026 14:00:00,30.379589,76.778328,CO,26,40,35
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",09-08-2026 14:00:00,30.379589,76.778328,OZONE,28,43,37
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-08-2026 14:00:00,23.10844,77.511428,SO2,3,9,6
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-08-2026 14:00:00,23.10844,77.511428,CO,9,30,19
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-08-2026 14:00:00,23.10844,77.511428,OZONE,7,216,43
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",09-08-2026 14:00:00,22.624758,75.675238,PM2.5,88,208,129
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",09-08-2026 14:00:00,22.624758,75.675238,NH3,7,9,8
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",09-08-2026 14:00:00,23.331731,75.045981,NH3,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",09-08-2026 14:00:00,23.838586,78.759431,NO2,4,10,7
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",09-08-2026 14:00:00,23.838586,78.759431,NH3,3,3,3
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",09-08-2026 14:00:00,24.58434363,80.8549414,PM10,70,71,70
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",09-08-2026 14:00:00,24.58434363,80.8549414,CO,13,16,14
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",09-08-2026 14:00:00,24.10897,82.64558,OZONE,13,20,15
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",09-08-2026 14:00:00,23.1633321,75.800225,PM2.5,8,165,84
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",09-08-2026 14:00:00,19.10122,74.73339,PM10,32,72,48
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",09-08-2026 14:00:00,19.10122,74.73339,NH3,3,10,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",09-08-2026 14:00:00,19.10122,74.73339,OZONE,8,33,20
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",09-08-2026 14:00:00,20.719516,77.000253,PM2.5,16,45,30
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",09-08-2026 14:00:00,20.719516,77.000253,NO2,12,23,18
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",09-08-2026 14:00:00,20.719516,77.000253,SO2,4,11,6
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",09-08-2026 14:00:00,16.7143745,74.2426398,PM10,20,43,31
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",09-08-2026 14:00:00,16.7143745,74.2426398,CO,7,10,8
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",09-08-2026 14:00:00,18.39963,76.57452,OZONE,10,30,20
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",09-08-2026 14:00:00,18.1023399,73.4783687,CO,23,32,29
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",09-08-2026 14:00:00,20.555712,74.529236,PM10,40,70,55
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",09-08-2026 14:00:00,20.555712,74.529236,NO2,5,18,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",09-08-2026 14:00:00,19.296481,72.840923,NO2,3,6,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",09-08-2026 14:00:00,19.296481,72.840923,OZONE,6,8,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",09-08-2026 14:00:00,19.0632143,72.8456324,NO2,3,7,5
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",09-08-2026 14:00:00,19.0632143,72.8456324,CO,25,35,32
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",09-08-2026 14:00:00,18.96702,72.84214,PM2.5,13,42,23
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",09-08-2026 14:00:00,18.96702,72.84214,NO2,10,30,20
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",09-08-2026 14:00:00,18.96702,72.84214,NH3,5,11,7
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",09-08-2026 14:00:00,19.19709,72.82204,SO2,3,9,6
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",09-08-2026 14:00:00,19.19709,72.82204,OZONE,10,19,13
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",09-08-2026 14:00:00,19.060498,72.923356,PM2.5,10,66,27
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",09-08-2026 14:00:00,19.060498,72.923356,PM10,28,54,44
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",09-08-2026 14:00:00,20.939198,77.765701,PM10,55,82,67
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",09-08-2026 14:00:00,19.863756,75.321188,PM10,51,90,72
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",09-08-2026 14:00:00,19.863756,75.321188,NH3,1,2,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",09-08-2026 14:00:00,19.16485,73.23409,CO,18,26,22
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-08-2026 14:00:00,18.988474,75.753873,PM10,30,77,49
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-08-2026 14:00:00,18.988474,75.753873,SO2,2,6,4
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-08-2026 14:00:00,18.988474,75.753873,CO,11,16,14
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-08-2026 14:00:00,18.988474,75.753873,OZONE,9,22,16
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",09-08-2026 14:00:00,19.0243902,73.0406721,SO2,6,10,8
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",09-08-2026 14:00:00,19.0243902,73.0406721,CO,12,18,15
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",09-08-2026 14:00:00,19.309073,73.057223,NO2,2,7,5
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",09-08-2026 14:00:00,19.309073,73.057223,OZONE,26,39,31
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",09-08-2026 14:00:00,19.786089,72.757971,PM2.5,23,52,38
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",09-08-2026 14:00:00,19.786089,72.757971,NO2,6,15,9
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-08-2026 14:00:00,19.9775302,79.2337086,PM2.5,18,26,21
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-08-2026 14:00:00,23.10844,77.511428,SO2,3,9,6
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-08-2026 14:00:00,23.10844,77.511428,CO,9,30,19
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-08-2026 14:00:00,23.10844,77.511428,OZONE,7,216,43
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",09-08-2026 14:00:00,22.624758,75.675238,PM2.5,88,208,129
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",09-08-2026 14:00:00,22.624758,75.675238,NH3,7,9,8
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",09-08-2026 14:00:00,23.331731,75.045981,NH3,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",09-08-2026 14:00:00,23.838586,78.759431,NO2,4,10,7
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",09-08-2026 14:00:00,23.838586,78.759431,NH3,3,3,3
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",09-08-2026 14:00:00,24.58434363,80.8549414,PM10,70,71,70
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",09-08-2026 14:00:00,24.58434363,80.8549414,CO,13,16,14
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",09-08-2026 14:00:00,23.81748678,79.446246,PM10,12,49,29
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",09-08-2026 14:00:00,23.81748678,79.446246,NO2,NA,NA,NA
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",09-08-2026 14:00:00,23.81748678,79.446246,NH3,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",09-08-2026 14:00:00,22.9682591,76.064118,NH3,3,4,3
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",09-08-2026 14:00:00,22.9682591,76.064118,SO2,40,57,47
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",09-08-2026 14:00:00,22.9682591,76.064118,CO,14,17,15
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",09-08-2026 14:00:00,26.259242,78.216432,NO2,38,80,55
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",09-08-2026 14:00:00,26.259242,78.216432,SO2,9,16,10
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",09-08-2026 14:00:00,12.21041,76.37376,NO2,14,30,19
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",09-08-2026 14:00:00,12.21041,76.37376,SO2,0,5,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",09-08-2026 14:00:00,12.733409,77.298051,PM2.5,7,38,17
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",09-08-2026 14:00:00,12.733409,77.298051,OZONE,27,36,32
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",09-08-2026 14:00:00,13.94,75.555917,PM2.5,34,42,40
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",09-08-2026 14:00:00,16.7602,77.1428,PM10,38,63,50
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",09-08-2026 14:00:00,10.073232,76.302765,CO,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",09-08-2026 14:00:00,11.875,75.3732,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",09-08-2026 14:00:00,8.5637,76.8865,PM10,38,98,64
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",09-08-2026 14:00:00,8.5637,76.8865,SO2,9,10,9
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",09-08-2026 14:00:00,8.5149093,76.9435879,PM2.5,3,19,14
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",09-08-2026 14:00:00,8.5149093,76.9435879,NO2,2,4,3
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",09-08-2026 14:00:00,19.786089,72.757971,PM2.5,23,52,38
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",09-08-2026 14:00:00,19.786089,72.757971,NO2,6,15,9
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-08-2026 14:00:00,19.9775302,79.2337086,PM2.5,18,26,21
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-08-2026 14:00:00,19.9775302,79.2337086,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-08-2026 14:00:00,19.9775302,79.2337086,NH3,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",09-08-2026 14:00:00,20.918946,74.776388,SO2,0,3,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",09-08-2026 14:00:00,19.2268427,73.0788456,NO2,4,21,11
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",09-08-2026 14:00:00,19.710842,77.151824,PM2.5,28,70,46
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",09-08-2026 14:00:00,19.710842,77.151824,CO,10,17,13
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",09-08-2026 14:00:00,21.001264,75.565602,NH3,1,2,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-08-2026 14:00:00,23.168606,79.932247,SO2,6,8,7
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-08-2026 14:00:00,23.168606,79.932247,CO,53,75,66
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",09-08-2026 14:00:00,23.163174,79.973061,PM10,5,61,28
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",09-08-2026 14:00:00,23.142888,79.916147,PM10,14,70,39
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",09-08-2026 14:00:00,23.142888,79.916147,OZONE,10,14,12
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",09-08-2026 14:00:00,20.918946,74.776388,SO2,0,3,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",09-08-2026 14:00:00,19.2268427,73.0788456,NO2,4,21,11
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",09-08-2026 14:00:00,19.710842,77.151824,PM2.5,28,70,46
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",09-08-2026 14:00:00,19.710842,77.151824,CO,10,17,13
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",09-08-2026 14:00:00,21.001264,75.565602,NH3,1,2,1
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",09-08-2026 14:00:00,19.1653323,72.922099,NO2,28,35,32
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",09-08-2026 14:00:00,19.1878657,72.8304069,PM10,33,37,35
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",09-08-2026 14:00:00,19.1878657,72.8304069,CO,20,21,20
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",09-08-2026 14:00:00,19.2243333,72.8658113,PM2.5,7,28,20
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",09-08-2026 14:00:00,19.2243333,72.8658113,CO,10,11,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",09-08-2026 14:00:00,19.23241,72.86895,PM2.5,23,70,43
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",09-08-2026 14:00:00,19.23241,72.86895,NO2,7,19,11
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",09-08-2026 14:00:00,26.259242,78.216432,SO2,9,16,10
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",09-08-2026 14:00:00,22.7289,75.8076,PM2.5,44,76,59
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",09-08-2026 14:00:00,22.7289,75.8076,NH3,0,8,0
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",09-08-2026 14:00:00,22.7289,75.8076,SO2,9,12,11
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",09-08-2026 14:00:00,22.7289,75.8076,CO,32,52,37
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",09-08-2026 14:00:00,22.7524,75.8872,NH3,NA,NA,NA
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",09-08-2026 14:00:00,22.7524,75.8872,SO2,17,18,18
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",09-08-2026 14:00:00,22.431,75.5213,PM10,85,132,111
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",09-08-2026 14:00:00,22.7084,75.8815,SO2,2,3,2
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-08-2026 14:00:00,23.168606,79.932247,NH3,1,2,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-08-2026 14:00:00,23.168606,79.932247,SO2,6,8,7
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-08-2026 14:00:00,23.168606,79.932247,CO,53,75,66
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",09-08-2026 14:00:00,23.163174,79.973061,PM10,5,61,28
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",09-08-2026 14:00:00,13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",09-08-2026 14:00:00,13.428828,77.731418,CO,7,8,7
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",09-08-2026 14:00:00,13.328028,75.797056,NH3,2,3,3
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",09-08-2026 14:00:00,15.459706,75.008381,NH3,6,6,6
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",09-08-2026 14:00:00,15.411456,75.638133,NH3,4,6,5
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",09-08-2026 14:00:00,15.411456,75.638133,OZONE,16,17,17
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",09-08-2026 14:00:00,15.3714823,75.1160168,PM10,54,55,55
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",09-08-2026 14:00:00,15.3714823,75.1160168,NH3,2,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-08-2026 14:00:00,17.336318,76.847397,PM10,25,50,28
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",09-08-2026 14:00:00,12.415911,75.73505,PM10,6,39,18
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",09-08-2026 14:00:00,19.04946,72.923,SO2,3,4,4
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",09-08-2026 14:00:00,19.0863,72.8888,PM2.5,32,161,55
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",09-08-2026 14:00:00,19.0863,72.8888,NH3,2,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",09-08-2026 14:00:00,15.3714823,75.1160168,NH3,2,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-08-2026 14:00:00,17.336318,76.847397,PM10,25,50,28
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",09-08-2026 14:00:00,12.415911,75.73505,PM10,6,39,18
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",09-08-2026 14:00:00,12.415911,75.73505,NO2,2,3,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",09-08-2026 14:00:00,12.21041,76.37376,NO2,14,30,19
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",09-08-2026 14:00:00,12.21041,76.37376,SO2,0,5,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",09-08-2026 14:00:00,12.733409,77.298051,PM2.5,7,38,17
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",09-08-2026 14:00:00,22.265816,86.174829,PM10,13,33,22
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",09-08-2026 14:00:00,22.265816,86.174829,OZONE,3,8,6
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",09-08-2026 14:00:00,22.245,84.88111111,PM2.5,21,21,21
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",09-08-2026 14:00:00,22.245,84.88111111,NH3,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",09-08-2026 14:00:00,22.245,84.88111111,OZONE,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",09-08-2026 14:00:00,22.18972222,84.86277778,NH3,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",09-08-2026 14:00:00,22.18972222,84.86277778,SO2,11,12,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",09-08-2026 14:00:00,22.220833,84.809444,NO2,15,15,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",09-08-2026 14:00:00,22.220833,84.809444,CO,32,59,41
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",09-08-2026 14:00:00,22.220833,84.809444,OZONE,9,10,10
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",09-08-2026 14:00:00,21.869985,85.167016,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",09-08-2026 14:00:00,21.869985,85.167016,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.1135051,73.008978,CO,62,63,63
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.063,73.1209,OZONE,10,10,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-08-2026 14:00:00,19.265594,76.761463,PM2.5,9,74,22
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-08-2026 14:00:00,19.265594,76.761463,NO2,8,41,27
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-08-2026 14:00:00,19.265594,76.761463,NH3,0,1,1
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",09-08-2026 14:00:00,18.664282,73.763966,NO2,35,43,40
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",09-08-2026 14:00:00,18.664282,73.763966,OZONE,11,15,13
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",09-08-2026 14:00:00,18.640051,73.848956,PM2.5,18,40,29
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",09-08-2026 14:00:00,22.220833,84.809444,CO,32,59,41
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",09-08-2026 14:00:00,22.220833,84.809444,OZONE,9,10,10
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",09-08-2026 14:00:00,21.869985,85.167016,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",09-08-2026 14:00:00,21.869985,85.167016,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.008751,73.01662,CO,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.1135051,73.008978,CO,62,63,63
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.063,73.1209,OZONE,10,10,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-08-2026 14:00:00,19.265594,76.761463,PM2.5,9,74,22
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-08-2026 14:00:00,19.265594,76.761463,NO2,8,41,27
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-08-2026 14:00:00,19.265594,76.761463,NH3,0,1,1
